City,Date,lat,lon
Fairfield,6/26/2015,38.2493581,-122.0399663
Rialto,6/27/2015,34.1064001,-117.3703235
Long Beach,6/27/2015,33.7700504,-118.1937395
Newbury Park,6/27/2015,34.1841074,-118.9100199
Moro Bay,6/28/2015,35.3659445,-120.8499924
Shell Beach,6/29/2015,35.1552532,-120.672395
San Pedro,6/29/2015,33.7360619,-118.2922461
Ventura,6/29/2015,34.274646,-119.2290316
Santa Barbara,6/30/2015,34.4208305,-119.6981901
Long Beach,7/1/2015,33.7700504,-118.1937395
Madera,7/1/2015,36.9613356,-120.0607176
Universal City,7/3/2015,34.1397694,-118.3505779
Carmichael,7/4/2015,38.617127,-121.3282843
Merced,7/4/2015,37.3021632,-120.4829677
Redlands,7/4/2015,34.0555693,-117.1825381
Gilroy,7/4/2015,37.0057816,-121.5682751
Mira Loma,7/4/2015,33.9845417,-117.5159449
San Mateo,7/4/2015,37.5629917,-122.3255254
Whittier,7/4/2015,33.9791793,-118.032844
East Los Angeles,7/4/2015,34.0224417,-118.1669736
Anaheim,7/6/2015,33.8352932,-117.9145036
San Bernardino,7/6/2015,34.1083449,-117.2897652
Lancaster,7/6/2015,34.6867846,-118.1541632
Porterville,7/8/2015,36.06523,-119.0167679
Buena Park,7/9/2015,33.8675143,-117.9981181
Shafter,7/9/2015,35.5005139,-119.2717761
Playa Vista,7/10/2015,33.9719826,-118.4265872
Lancaster,7/11/2015,34.6867846,-118.1541632
Lake Arrowhead,7/11/2015,34.2483396,-117.1892078
Sebastopol,7/11/2015,38.4021359,-122.8238806
Long Beach,7/11/2015,33.7700504,-118.1937395
Anaheim,7/12/2015,33.8352932,-117.9145036
Westminster,7/12/2015,33.7513419,-117.9939921
Huntington Beach,7/12/2015,33.660297,-117.9992265
Firebaugh/Mercey Hot Springs,7/13/2015,36.704514,-120.859787
Monterey,7/13/2015,36.6002378,-121.8946761
Sacramento,7/15/2015,38.5815719,-121.4943996
Torrance,7/15/2015,33.8358492,-118.3406288
Encinitas,7/16/2015,33.0369867,-117.2919818
Escondido,7/16/2015,33.1192068,-117.086421
Palmdale,7/16/2015,34.5794343,-118.1164613
Mount Shasta,7/17/2015,41.3098746,-122.3105666
Bakersfield,7/17/2015,35.3732921,-119.0187125
Rancho Palos Verdes,7/18/2015,33.7444613,-118.3870173
Chico,7/18/2015,39.7284944,-121.8374777
Palm Springs,7/18/2015,33.8302961,-116.5452921
Santa Barbara,7/19/2015,34.4208305,-119.6981901
Rocklin,7/20/2015,38.7907339,-121.2357828
Santa Maria,7/22/2015,34.9530337,-120.4357191
Aptos,7/23/2015,36.9771729,-121.8994016
Highland,7/24/2015,34.1283442,-117.2086513
Salinas,7/25/2015,36.6777372,-121.6555013
Irvine,7/25/2015,33.6839473,-117.7946942
Antelope,7/25/2015,38.7166871,-121.3644216
Whittier,7/26/2015,33.9791793,-118.032844
Antioch,7/28/2015,38.0049214,-121.805789
Chula Vista,7/29/2015,32.6400541,-117.0841955
Ramona,7/29/2015,33.0376384,-116.8765386
Salton City,7/29/2015,33.2986497,-115.9561112
San Francisco,7/31/2015,37.7749295,-122.4194155
Coalinga,7/31/2015,36.139678,-120.3601496
Stockton,7/31/2015,37.9577016,-121.2907796
Ventura,8/1/2015,34.274646,-119.2290316
San Diego,8/3/2015,32.715738,-117.1610838
Buena Park,8/3/2015,33.8675143,-117.9981181
Modesto,8/4/2015,37.6390972,-120.9968782
Hayward,8/5/2015,37.6688205,-122.0807964
South Gate,8/5/2015,33.954737,-118.2120161
Santa Cruz,8/6/2015,36.9741171,-122.0307963
Antioch,8/6/2015,38.0049214,-121.805789
Burbank,8/7/2015,34.1808392,-118.3089661
N. Hollywood,8/7/2015,34.187044,-118.3812562
Chino Hills,8/7/2015,33.9898188,-117.7325848
Vallejo,8/8/2015,38.1040864,-122.2566367
Monterey Park,8/9/2015,34.0625106,-118.1228476
Monterey Park,8/9/2015,34.0625106,-118.1228476
Grass Valley,8/9/2015,39.2190608,-121.0610606
Antioch,8/10/2015,38.0049214,-121.805789
East Palo Alto,8/10/2015,37.4688273,-122.1410751
Goleta (Goleta Beach Park),8/10/2015,34.4170296,-119.8323134
Oxnard,8/11/2015,34.1975048,-119.1770516
Mt. Laguna,8/12/2015,32.8674653,-116.4187931
Marina del Rey/Playa Vista,8/12/2015,33.9719826,-118.4265872
Fremont,8/12/2015,37.5482697,-121.9885719
Long Beach,8/13/2015,33.7700504,-118.1937395
Nipomo,8/13/2015,35.0427547,-120.4759986
Lawndale,8/13/2015,33.887237,-118.3525744
Modesto,8/13/2015,37.6390972,-120.9968782
Stockton,8/13/2015,37.9577016,-121.2907796
Ventura,8/14/2015,34.274646,-119.2290316
Manteca,8/14/2015,37.7974273,-121.2160526
Spring valley,8/15/2015,32.744774,-116.998916
Laguna Beach,8/15/2015,33.5422475,-117.7831104
Hesperia,8/18/2015,34.4263886,-117.3008784
Salton Sea,8/19/2015,33.3286185,-115.8434122
Pismo,8/20/2015,35.1427533,-120.6412827
Palm Spings,8/20/2015,33.8302961,-116.5452921
Oakdale,8/21/2015,37.7665947,-120.8471545
Southgate,8/21/2015,37.6434959,-122.0979465
Los Angeles,8/21/2015,34.0522342,-118.2436849
South Gate,8/22/2015,33.954737,-118.2120161
Culver City,8/23/2015,34.0211224,-118.3964665
El Monte,8/23/2015,34.0686206,-118.0275667
Pomona,8/23/2015,34.055103,-117.7499909
Oakley,8/24/2015,37.9974219,-121.7124536
Pacifica/Daly City,8/27/2015,37.6796963,-122.4938658
San Diego,8/29/2015,32.715738,-117.1610838
Chino,8/30/2015,34.0122346,-117.688944
Hemet,8/31/2015,33.7475203,-116.9719684
Malibu,9/2/2015,34.0259216,-118.7797571
Salton Sea,9/2/2015,33.3286185,-115.8434122
Los Olivos,9/4/2015,34.6677172,-120.1150067
Petaluma,9/5/2015,38.232417,-122.6366524
Hayward,9/5/2015,37.6688205,-122.0807964
Trinidad,9/6/2015,41.059291,-124.1431246
Campbell,9/6/2015,37.2871651,-121.9499568
Anaheim,9/7/2015,33.8352932,-117.9145036
Red Bluff,9/8/2015,40.1784886,-122.2358302
Cambria,9/8/2015,35.5641381,-121.0807468
Oceano,9/8/2015,35.0988648,-120.612393
Woodland,9/9/2015,38.6785157,-121.7732971
San Jose,9/9/2015,37.3382082,-121.8863286
Santa Maria,9/10/2015,34.9530337,-120.4357191
Antioch,9/10/2015,38.0049214,-121.805789
South Gate,9/13/2015,33.954737,-118.2120161
Los Angeles,9/14/2015,34.0522342,-118.2436849
Calabasas,9/14/2015,34.1367208,-118.6614809
Downey,9/14/2015,33.9401088,-118.1331593
Imperial Beach,9/14/2015,32.5839444,-117.1130849
El Soreno,9/14/2015,34.0735812,-118.1786407
Roseville,9/15/2015,38.7521235,-121.2880059
Roseville,9/15/2015,38.7521235,-121.2880059
Sacramento,9/17/2015,38.5815719,-121.4943996
Yucca Valley,9/17/2015,34.1141743,-116.432235
Los Angeles,9/17/2015,34.0522342,-118.2436849
Orange,9/17/2015,33.7877944,-117.8531119
Loma Linda,9/17/2015,34.0483474,-117.2611527
Madera,9/18/2015,36.9613356,-120.0607176
San Diego,9/18/2015,32.715738,-117.1610838
Hayward,9/18/2015,37.6688205,-122.0807964
Modesto,9/18/2015,37.6390972,-120.9968782
Sherman Oaks,9/18/2015,34.1489719,-118.451357
Tehachapi,9/19/2015,35.1321877,-118.4489739
San Jose,9/19/2015,37.3382082,-121.8863286
Roseville,9/19/2015,38.7521235,-121.2880059
Moro Bay,9/19/2015,35.3659445,-120.8499924
Roseville,9/19/2015,38.7521235,-121.2880059
Carpinteria,9/20/2015,34.3988838,-119.5184564
Manhattan Beach,9/21/2015,33.8847361,-118.4109089
Fairfield,9/23/2015,38.2493581,-122.0399663
Novato,9/24/2015,38.1074198,-122.5697032
San Jose,9/24/2015,37.3382082,-121.8863286
Marin County,9/24/2015,38.083403,-122.7633036
San Carlos,9/24/2015,37.5071591,-122.2605222
Corte Madera,9/24/2015,37.9254806,-122.5274755
San Clemente,9/25/2015,33.4269728,-117.6119925
Temecula,9/25/2015,33.4936391,-117.1483648
Rocklin,9/26/2015,38.7907339,-121.2357828
Southgate,9/26/2015,37.6434959,-122.0979465
Fontana,9/26/2015,34.0922335,-117.435048
Clovis,9/26/2015,36.8252277,-119.7029194
Campbell,9/26/2015,37.2871651,-121.9499568
Loomis,9/27/2015,38.8212889,-121.1930041
Los Angeles,9/27/2015,34.0522342,-118.2436849
Paso Robles,9/27/2015,35.6368759,-120.6545022
San Bernardino,9/27/2015,34.1083449,-117.2897652
Los Angeles,9/27/2015,34.0522342,-118.2436849
Long Beach,9/27/2015,33.7700504,-118.1937395
Yucca Valley,9/27/2015,34.1141743,-116.432235
San Clemente,9/27/2015,33.4269728,-117.6119925
Paradise,9/27/2015,39.7596061,-121.6219177
Oceanside,9/27/2015,33.1958696,-117.3794834
Norwalk,9/27/2015,33.9022367,-118.081733
Garden Grove,9/27/2015,33.7739053,-117.9414477
Fontana,9/28/2015,34.0922335,-117.435048
Palm Desert,9/28/2015,33.7222445,-116.3744556
Warner Springs,9/28/2015,33.2769753,-116.6494394
Sacramento,9/28/2015,38.5815719,-121.4943996
Oceanside (viewing east county),9/28/2015,36.778261,-119.4179324
Los Angeles,9/29/2015,34.0522342,-118.2436849
Hesperia,9/29/2015,34.4263886,-117.3008784
Los Angeles,9/30/2015,34.0522342,-118.2436849
Long Beach,9/30/2015,33.7700504,-118.1937395
Barstow,10/1/2015,34.8957957,-117.0172826
Magalia,10/2/2015,39.8121058,-121.5783059
Copperopolis,10/2/2015,37.9810358,-120.6418716
Chula Vista,10/2/2015,32.6400541,-117.0841955
San Diego,10/3/2015,32.715738,-117.1610838
Winchester (French Valley),10/3/2015,33.6384925,-117.1220739
Armona,10/3/2015,36.3157833,-119.7084642
Crescent City,10/3/2015,41.7557501,-124.2025913
Saratoga,10/4/2015,37.2638324,-122.0230146
Escondido,10/5/2015,33.1192068,-117.086421
Redlands (heading nw),10/7/2015,36.778261,-119.4179324
Near Woody,10/8/2015,35.7041199,-118.834259
Los Alamos,10/8/2015,34.7444264,-120.2782114
Fresno,10/8/2015,36.7468422,-119.7725868
Fresno,10/8/2015,36.7468422,-119.7725868
Martinez,10/8/2015,38.0193657,-122.1341321
Pacoima,10/9/2015,34.2767691,-118.4104684
Santa Rosa,10/9/2015,38.440429,-122.7140548
Laytonville,10/9/2015,39.6882116,-123.4827942
Lakewood,10/9/2015,33.8536269,-118.1339563
Diamond Bar,10/10/2015,34.0286226,-117.8103367
Moorpark,10/10/2015,34.285558,-118.8820414
Lincoln,10/10/2015,38.891565,-121.2930079
Lakewood,10/10/2015,33.8536269,-118.1339563
Oxnard,10/10/2015,34.1975048,-119.1770516
Morgan Hill,10/11/2015,37.1305012,-121.6543901
Norwalk,10/11/2015,33.9022367,-118.081733
Carlsbad,10/11/2015,33.1580933,-117.3505939
Vacaville,10/12/2015,38.3565773,-121.9877444
Organ House,10/13/2015,39.3443429,-121.2651609
Placentia,10/13/2015,33.8722371,-117.8703363
Mountain View,10/13/2015,37.3860517,-122.0838511
Fall River Mills,10/13/2015,41.0046076,-121.4383139
Orange,10/13/2015,33.7877944,-117.8531119
Clairemont,10/13/2015,32.8239594,-117.1848787
Cypress,10/13/2015,33.8169599,-118.0372852
Long Beach,10/14/2015,33.7700504,-118.1937395
Santa Ana,10/14/2015,33.7455731,-117.8678338
Roseville (west of),10/15/2015,38.7521235,-121.2880059
Sacramento,10/16/2015,38.5815719,-121.4943996
Modesto,10/16/2015,37.6390972,-120.9968782
Bakersfield,10/16/2015,35.3732921,-119.0187125
Roseville,10/16/2015,38.7521235,-121.2880059
Venice beach,10/18/2015,37.4799417,-122.449833
Williams,10/20/2015,39.1546137,-122.1494187
San Dimas,10/20/2015,34.1066756,-117.8067257
Modesto,10/21/2015,37.6390972,-120.9968782
Paso Robles,10/21/2015,35.6368759,-120.6545022
San Luis Obispo,10/21/2015,35.2827524,-120.6596156
Salinas,10/21/2015,36.6777372,-121.6555013
Sunnyvale,10/21/2015,37.36883,-122.0363496
Anaheim,10/21/2015,33.8352932,-117.9145036
Sacramento,10/22/2015,38.5815719,-121.4943996
Madera,10/22/2015,36.9613356,-120.0607176
Seal Beach,10/23/2015,33.7414064,-118.1047866
Idyllwild,10/23/2015,33.7455547,-116.7142835
Yountville,10/23/2015,38.4015781,-122.3608105
San Rafael,10/23/2015,37.9735346,-122.5310874
Avocado Heights,10/23/2015,34.0361217,-117.9911765
North Hollywood,10/24/2015,34.187044,-118.3812562
Modesto,10/24/2015,37.6390972,-120.9968782
Los Angeles,10/24/2015,34.0522342,-118.2436849
San Diego,10/25/2015,32.715738,-117.1610838
Santa Rosa,10/25/2015,38.440429,-122.7140548
Diamond Bar,10/26/2015,34.0286226,-117.8103367
Sacramento,10/28/2015,38.5815719,-121.4943996
Baldwin Park,10/28/2015,34.0852868,-117.9608978
Lynwood,10/29/2015,33.930293,-118.2114603
Signal Hill,10/30/2015,33.8044614,-118.1678456
Escondido,10/31/2015,33.1192068,-117.086421
San Diego,10/31/2015,32.715738,-117.1610838
San Diego,11/2/2015,32.715738,-117.1610838
Corona,11/2/2015,33.8752935,-117.5664384
San Rafael,11/4/2015,37.9735346,-122.5310874
Marysville,11/4/2015,39.1457253,-121.5913547
Berkeley,11/4/2015,37.8715926,-122.272747
Covina,11/4/2015,34.0900091,-117.8903397
Lakewood,11/4/2015,33.8536269,-118.1339563
San Rafael,11/4/2015,37.9735346,-122.5310874
Menifeeca,11/5/2015,33.6971468,-117.185294
San Diego,11/5/2015,32.715738,-117.1610838
La Crescenta,11/5/2015,34.228754,-118.2351192
Upland,11/6/2015,34.09751,-117.6483876
Upland,11/6/2015,34.09751,-117.6483876
Fremont,11/6/2015,37.5482697,-121.9885719
Rancho Cucamonga,11/6/2015,34.1063989,-117.5931084
Rancho Cucamonga,11/6/2015,34.1063989,-117.5931084
Rancho Cucamonga,11/6/2015,34.1063989,-117.5931084
Bakersfield,11/7/2015,35.3732921,-119.0187125
Castro Valley,11/7/2015,37.6940973,-122.0863522
Hemet,11/7/2015,33.7475203,-116.9719684
Indio,11/7/2015,33.7205771,-116.2155619
La Jolla,11/7/2015,32.8328112,-117.2712717
Grand Terrace,11/7/2015,34.0339031,-117.3136544
Fairfield,11/7/2015,38.2493581,-122.0399663
Needles,11/7/2015,34.8480597,-114.6141315
Indio,11/7/2015,33.7205771,-116.2155619
La Quinta,11/7/2015,33.6633573,-116.3100095
Palm Desert,11/7/2015,33.7222445,-116.3744556
Ramona,11/7/2015,33.0376384,-116.8765386
East Hemet,11/7/2015,33.7400206,-116.9389122
Santee,11/7/2015,32.8383828,-116.9739167
Barstow,11/7/2015,34.8957957,-117.0172826
Poway,11/7/2015,32.9628232,-117.0358646
Escondido,11/7/2015,33.1192068,-117.086421
Escondido,11/7/2015,33.1192068,-117.086421
Escondido,11/7/2015,33.1192068,-117.086421
San Diego/Mira Mesa,11/7/2015,32.9184763,-117.1382404
Nuevo,11/7/2015,33.801408,-117.145866
San Diego,11/7/2015,32.715738,-117.1610838
San Diego,11/7/2015,32.715738,-117.1610838
San Diego,11/7/2015,32.715738,-117.1610838
Apple Valley,11/7/2015,34.5008311,-117.1858759
Moreno Valley,11/7/2015,33.9424658,-117.2296717
Del Mar,11/7/2015,32.9594891,-117.2653146
La Jolla,11/7/2015,32.8328112,-117.2712717
Canyon Lake,11/7/2015,33.6850215,-117.2730931
Cardiff by The Sea,11/7/2015,33.0208265,-117.2788973
Encinitas,11/7/2015,33.0369867,-117.2919818
Encintas,11/7/2015,33.0369867,-117.2919818
Rialto,11/7/2015,34.1064001,-117.3703235
Rialto,11/7/2015,34.1064001,-117.3703235
Oceanside,11/7/2015,33.1958696,-117.3794834
Riverside,11/7/2015,33.9533487,-117.3961564
Riverside,11/7/2015,33.9533487,-117.3961564
Riverside,11/7/2015,33.9533487,-117.3961564
Corona,11/7/2015,33.8752935,-117.5664384
Rancho Cucamonga,11/7/2015,34.1063989,-117.5931084
Ridgecrest,11/7/2015,35.6224561,-117.6708966
Chino,11/7/2015,34.0122346,-117.688944
Laguna Niguel,11/7/2015,33.5225261,-117.7075526
Aliso Viejo,11/7/2015,33.5676842,-117.7256083
Orange,11/7/2015,33.7877944,-117.8531119
Santa Ana,11/7/2015,33.7455731,-117.8678338
Covina,11/7/2015,34.0900091,-117.8903397
Covina,11/7/2015,34.0900091,-117.8903397
Anaheim,11/7/2015,33.8352932,-117.9145036
Anaheim,11/7/2015,33.8352932,-117.9145036
Fountain Valley,11/7/2015,33.7091847,-117.9536697
Seal Beach,11/7/2015,33.7414064,-118.1047866
Palmdale,11/7/2015,34.5794343,-118.1164613
Palmdale,11/7/2015,34.5794343,-118.1164613
Palmdale,11/7/2015,34.5794343,-118.1164613
Downey,11/7/2015,33.9401088,-118.1331593
Pasadena,11/7/2015,34.1477849,-118.1445155
Pasadena,11/7/2015,34.1477849,-118.1445155
South Pasadena,11/7/2015,34.1161196,-118.1503488
Paramount,11/7/2015,33.8894598,-118.1597911
Boyle Heights,11/7/2015,34.0297895,-118.2117257
Los Angeles,11/7/2015,34.0522342,-118.2436849
Carson,11/7/2015,33.8316745,-118.281693
Sherman Oaks,11/7/2015,34.1489719,-118.451357
Sylmar,11/7/2015,34.3058279,-118.4571974
Moorpark,11/7/2015,34.285558,-118.8820414
Filmore,11/7/2015,34.3991639,-118.918154
Frazier Park,11/7/2015,34.8227556,-118.9448219
Oxnard,11/7/2015,34.1975048,-119.1770516
,11/7/2015,36.778261,-119.4179324
Tustin (viewed from),11/7/2015,36.778261,-119.4179324
Carpinteria,11/7/2015,34.3988838,-119.5184564
Santa Barbara,11/7/2015,34.4208305,-119.6981901
Fresno,11/7/2015,36.7468422,-119.7725868
Isla Vista,11/7/2015,34.4133292,-119.8609718
Buellton (near),11/7/2015,34.613597,-120.1926505
Pollock Pines,11/7/2015,38.7612923,-120.5865935
Paso Robles,11/7/2015,35.6368759,-120.6545022
Paso Robles,11/7/2015,35.6368759,-120.6545022
San Luis Obispo,11/7/2015,35.2827524,-120.6596156
Templeton,11/7/2015,35.5496939,-120.7060049
Turlock,11/7/2015,37.4946568,-120.8465941
Los Banos,11/7/2015,37.0582786,-120.8499151
Riverbank,11/7/2015,37.7360396,-120.9354895
Patterson,11/7/2015,37.4716001,-121.129656
Stockton,11/7/2015,37.9577016,-121.2907796
Rancho Cordova,11/7/2015,38.5890723,-121.302728
Soledad,11/7/2015,36.424687,-121.3263187
Tracy,11/7/2015,37.7396513,-121.4252227
Oroville,11/7/2015,39.5137752,-121.556359
Morgan Hill,11/7/2015,37.1305012,-121.6543901
Rio Vista,11/7/2015,38.1557502,-121.6913439
Carmel Valley,11/7/2015,36.4799024,-121.7327931
Antioch,11/7/2015,38.0049214,-121.805789
San Jose,11/7/2015,37.3382082,-121.8863286
San Jose,11/7/2015,37.3382082,-121.8863286
Fairfield,11/7/2015,38.2493581,-122.0399663
Palo Alto,11/7/2015,37.4418834,-122.1430195
Wilows,11/7/2015,39.5243265,-122.1935931
Alameda,11/7/2015,37.7652065,-122.2416355
Oakland,11/7/2015,37.8043637,-122.2711137
Napa,11/7/2015,38.2975381,-122.286865
Redding,11/7/2015,40.5865396,-122.3916754
Pacifica,11/7/2015,37.6138253,-122.4869194
Cotati,11/7/2015,38.3293416,-122.7096666
Santa Rosa,11/7/2015,38.440429,-122.7140548
Palm Springs,11/7/2015,33.8302961,-116.5452921
Newberry Springs,11/7/2015,34.8286042,-116.6889227
San Ysidro,11/7/2015,32.555556,-117.0470434
Redlands,11/7/2015,34.0555693,-117.1825381
Carlsbad,11/7/2015,33.1580933,-117.3505939
San Juan Capistrano,11/7/2015,33.5016932,-117.6625509
Thousand Oaks,11/7/2015,34.1705609,-118.8375937
San Jose,11/7/2015,37.3382082,-121.8863286
San Jose,11/7/2015,37.3382082,-121.8863286
Petaluma,11/7/2015,38.232417,-122.6366524
Rohnert Park,11/7/2015,38.3396367,-122.7010984
Rohnert Park,11/7/2015,38.3396367,-122.7010984
Lomira,11/7/2015,33.7922392,-118.3150722
Oxnard,11/7/2015,34.1975048,-119.1770516
Ozena,11/7/2015,34.6930392,-119.3301162
San Diego (Mission Valley),11/7/2015,32.7670907,-117.1623501
San Jose,11/7/2015,37.3382082,-121.8863286
Walnut Creek,11/7/2015,37.9100783,-122.0651819
Indio,11/7/2015,33.7205771,-116.2155619
San Jacinto,11/7/2015,33.7839084,-116.958635
Temecula,11/7/2015,33.4936391,-117.1483648
San Diego,11/7/2015,32.715738,-117.1610838
San Bernardino,11/7/2015,34.1083449,-117.2897652
Laguna Beach,11/7/2015,33.5422475,-117.7831104
Huntington Beach,11/7/2015,33.660297,-117.9992265
Los Angeles,11/7/2015,34.0522342,-118.2436849
North Hollywood,11/7/2015,34.187044,-118.3812562
Marina del Rey,11/7/2015,33.9802893,-118.4517449
Sylmar,11/7/2015,34.3058279,-118.4571974
Canoga Park,11/7/2015,34.208254,-118.6058609
Gilroy,11/7/2015,37.0057816,-121.5682751
Fremont,11/7/2015,37.5482697,-121.9885719
Danville,11/7/2015,37.8215929,-121.9999606
Benicia,11/7/2015,38.049365,-122.1585777
Oakland,11/7/2015,37.8043637,-122.2711137
Napa,11/7/2015,38.2975381,-122.286865
Poway,11/7/2015,32.9628232,-117.0358646
Chula Vista,11/7/2015,32.6400541,-117.0841955
San Diego,11/7/2015,32.715738,-117.1610838
San Diego,11/7/2015,32.715738,-117.1610838
Apple Valley,11/7/2015,34.5008311,-117.1858759
Moreno Valley,11/7/2015,33.9424658,-117.2296717
Huntington Beach,11/7/2015,33.660297,-117.9992265
Long Beach,11/7/2015,33.7700504,-118.1937395
South Gate,11/7/2015,33.954737,-118.2120161
Santa Monica,11/7/2015,34.0194543,-118.4911912
Oxnard,11/7/2015,34.1975048,-119.1770516
Lemoore,11/7/2015,36.3007835,-119.7829107
Elk Grove,11/7/2015,38.4087993,-121.3716178
Knights Landing,11/7/2015,38.7997029,-121.7205738
Santa Cruz,11/7/2015,36.9741171,-122.0307963
Valley Village,11/7/2015,34.1633045,-118.3841777
29 Palms,11/7/2015,34.1355582,-116.0541689
Palm Springs,11/7/2015,33.8302961,-116.5452921
La Jolla,11/7/2015,32.8328112,-117.2712717
La Jolla,11/7/2015,32.8328112,-117.2712717
Oceanside,11/7/2015,33.1958696,-117.3794834
Oceanside,11/7/2015,33.1958696,-117.3794834
Long Beach/Los Angles,11/7/2015,33.7700504,-118.1937395
Marina del Rey,11/7/2015,33.9802893,-118.4517449
Visalia,11/7/2015,36.3302284,-119.2920585
Litchfield,11/7/2015,40.3826772,-120.3871634
Modesto,11/7/2015,37.6390972,-120.9968782
Folsom,11/7/2015,38.6779591,-121.1760583
San Pablo,11/7/2015,37.9621457,-122.3455263
La Quinta,11/7/2015,33.6633573,-116.3100095
Mira Mesa,11/7/2015,32.9184763,-117.1382404
Turlock,11/7/2015,37.4946568,-120.8465941
Menifee,11/7/2015,33.6971468,-117.185294
Fallbrook,11/7/2015,33.3764196,-117.2511466
Corona,11/7/2015,33.8752935,-117.5664384
Palmdale,11/7/2015,34.5794343,-118.1164613
Newhall,11/7/2015,34.373361,-118.5400404
Buellton,11/7/2015,34.613597,-120.1926505
Placerville,11/7/2015,38.7296252,-120.798546
Sacramento,11/7/2015,38.5815719,-121.4943996
Bay Area,11/7/2015,37.8271784,-122.2913078
Granite Bay,11/7/2015,38.7632345,-121.1638361
Camarillo,11/7/2015,34.2163937,-119.0376023
Carlsbad,11/7/2015,33.1580933,-117.3505939
Cotati,11/7/2015,38.3293416,-122.7096666
El Cajon,11/7/2015,32.7947731,-116.9625269
Escondido,11/7/2015,33.1192068,-117.086421
Escondido,11/7/2015,33.1192068,-117.086421
Murrieta,11/7/2015,33.5539143,-117.2139232
Campbell,11/7/2015,37.2871651,-121.9499568
Santa Cruz,11/7/2015,36.9741171,-122.0307963
Santa Rosa,11/7/2015,38.440429,-122.7140548
Fresno,11/7/2015,36.7468422,-119.7725868
Huntington Beach,11/7/2015,33.660297,-117.9992265
Porterville,11/8/2015,36.06523,-119.0167679
Monrovia,11/8/2015,34.1442616,-118.0019482
Ventura,11/10/2015,34.274646,-119.2290316
San Diego,11/10/2015,32.715738,-117.1610838
San Luis Obispo,11/10/2015,35.2827524,-120.6596156
Santa Barbara,11/10/2015,34.4208305,-119.6981901
Los Angeles,11/10/2015,34.0522342,-118.2436849
San Anselmo,11/11/2015,37.9746458,-122.5616448
